nohup: ignoring input
============================================================
Running T1 tuned proposed model | Fold 0
============================================================
==========================================================================================
Phase 5: Proposed ResUNet-DS + AMC + ordinal EMD training
==========================================================================================
Run name: proposed_amc_ordinal_fullval_fold0_aug-full_base32_crop320_ord0.05_ft0.25_amcmax0.65_gain0.05_target0.7
Device: cuda
Fold: 0
Epochs: 120
Batch size: 2
Crop size: 320
Base channels: 32
Augmentation mode: full
Train CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_0_train.csv
Val CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_0_val.csv
Class weights:
  C0: 0.2500
  C1: 0.4638
  C2: 1.6026
  C3: 1.2130
  C4: 1.4969
Minority crop sampling weights:
  C2: 0.3716
  C3: 0.2813
  C4: 0.3471
  Saved new best checkpoint at epoch 64
Epoch 065/120 | loss=1.2383 | val_loss=1.0950 | mean_dice=0.6067 | minority_dice=0.5258 | kappa=0.9480 | ord_mae=0.0901 | amc_p=0.627 | ord_w=0.050 | ft_w=0.250 | score=0.5923 | time=7.5s
Epoch 066/120 | loss=1.2240 | val_loss=0.9865 | mean_dice=0.7130 | minority_dice=0.6733 | kappa=0.9697 | ord_mae=0.0565 | amc_p=0.636 | ord_w=0.050 | ft_w=0.250 | score=0.7149 | time=7.6s
Epoch 067/120 | loss=1.2268 | val_loss=1.0090 | mean_dice=0.6973 | minority_dice=0.6454 | kappa=0.9649 | ord_mae=0.0649 | amc_p=0.638 | ord_w=0.050 | ft_w=0.250 | score=0.6929 | time=7.7s
Epoch 068/120 | loss=1.2204 | val_loss=1.2233 | mean_dice=0.5238 | minority_dice=0.4214 | kappa=0.9354 | ord_mae=0.1058 | amc_p=0.640 | ord_w=0.050 | ft_w=0.250 | score=0.5035 | time=7.9s
Epoch 069/120 | loss=1.2325 | val_loss=1.0464 | mean_dice=0.6324 | minority_dice=0.5662 | kappa=0.9529 | ord_mae=0.0812 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6247 | time=8.1s
Epoch 070/120 | loss=1.2180 | val_loss=0.9807 | mean_dice=0.6883 | minority_dice=0.6374 | kappa=0.9666 | ord_mae=0.0669 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6856 | time=8.0s
Epoch 071/120 | loss=1.2316 | val_loss=0.9847 | mean_dice=0.7167 | minority_dice=0.6718 | kappa=0.9671 | ord_mae=0.0605 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7148 | time=7.7s
Epoch 072/120 | loss=1.2309 | val_loss=1.0021 | mean_dice=0.6873 | minority_dice=0.6388 | kappa=0.9670 | ord_mae=0.0605 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6862 | time=7.7s
Epoch 073/120 | loss=1.2043 | val_loss=1.0217 | mean_dice=0.6764 | minority_dice=0.6231 | kappa=0.9678 | ord_mae=0.0679 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6736 | time=7.8s
Epoch 074/120 | loss=1.2268 | val_loss=0.9896 | mean_dice=0.7066 | minority_dice=0.6705 | kappa=0.9695 | ord_mae=0.0577 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7112 | time=8.9s
Epoch 075/120 | loss=1.2132 | val_loss=1.0217 | mean_dice=0.6579 | minority_dice=0.5953 | kappa=0.9566 | ord_mae=0.0769 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6502 | time=7.5s
Epoch 076/120 | loss=1.2367 | val_loss=1.2979 | mean_dice=0.4461 | minority_dice=0.3125 | kappa=0.9118 | ord_mae=0.1376 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.4125 | time=7.1s
Epoch 077/120 | loss=1.2556 | val_loss=0.9893 | mean_dice=0.7079 | minority_dice=0.6637 | kappa=0.9673 | ord_mae=0.0610 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7073 | time=7.5s
Epoch 078/120 | loss=1.1949 | val_loss=0.9838 | mean_dice=0.7216 | minority_dice=0.6784 | kappa=0.9726 | ord_mae=0.0532 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7208 | time=7.9s
  Saved new best checkpoint at epoch 78
Epoch 079/120 | loss=1.2024 | val_loss=1.0180 | mean_dice=0.7013 | minority_dice=0.6496 | kappa=0.9636 | ord_mae=0.0670 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6965 | time=7.9s
Epoch 080/120 | loss=1.2271 | val_loss=0.9943 | mean_dice=0.6919 | minority_dice=0.6455 | kappa=0.9645 | ord_mae=0.0637 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6913 | time=7.9s
Epoch 081/120 | loss=1.1947 | val_loss=1.0146 | mean_dice=0.7090 | minority_dice=0.6661 | kappa=0.9684 | ord_mae=0.0582 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7092 | time=7.9s
Epoch 082/120 | loss=1.2068 | val_loss=0.9958 | mean_dice=0.7093 | minority_dice=0.6623 | kappa=0.9674 | ord_mae=0.0628 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7069 | time=8.2s
Epoch 083/120 | loss=1.2129 | val_loss=1.0509 | mean_dice=0.6569 | minority_dice=0.6015 | kappa=0.9561 | ord_mae=0.0765 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.6535 | time=6.9s
Epoch 084/120 | loss=1.2255 | val_loss=0.9556 | mean_dice=0.7144 | minority_dice=0.6691 | kappa=0.9692 | ord_mae=0.0571 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7127 | time=7.7s
Epoch 085/120 | loss=1.2164 | val_loss=0.9987 | mean_dice=0.7087 | minority_dice=0.6656 | kappa=0.9664 | ord_mae=0.0611 | amc_p=0.650 | ord_w=0.050 | ft_w=0.250 | score=0.7086 | time=7.6s
