nohup: ignoring input
============================================================
Running pretrained DeepLabV3-ResNet50 baseline | Fold 1
============================================================
==========================================================================================
Phase 10: DeepLabV3-ResNet50 external architecture baseline
==========================================================================================
Run name: deeplabv3_resnet50_fullval_fold1_aug-full_crop320_pretrained
Device: cuda
Torchvision version: 0.16.2+cu121
Fold: 1
Epochs: 120
Batch size: 2
Crop size: 320
Augmentation mode: full
Pretrained backbone: True
Train CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_1_train.csv
Val CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_1_val.csv
Using ImageNet-pretrained ResNet50 backbone.
Class weights:
  C0: 0.2500
  C1: 0.4594
  C2: 1.6334
  C3: 1.2087
  C4: 1.4774
Epoch 001/120 | train_loss=1.8739 | val_loss=1.8108 | mean_dice=0.3769 | minority_dice=0.2466 | dice_c2=0.0534 | dice_c4=0.4565 | score=0.2987 | time=7.3s
Epoch 036/120 | train_loss=1.0045 | val_loss=1.0803 | mean_dice=0.6471 | minority_dice=0.5813 | dice_c2=0.4064 | dice_c4=0.7139 | score=0.6076 | time=6.7s
Epoch 037/120 | train_loss=1.0104 | val_loss=1.0704 | mean_dice=0.6393 | minority_dice=0.5742 | dice_c2=0.5304 | dice_c4=0.5786 | score=0.6003 | time=6.5s
Epoch 038/120 | train_loss=0.9991 | val_loss=1.0048 | mean_dice=0.7180 | minority_dice=0.6769 | dice_c2=0.5734 | dice_c4=0.7551 | score=0.6933 | time=6.4s
Epoch 039/120 | train_loss=0.9988 | val_loss=1.1310 | mean_dice=0.6520 | minority_dice=0.5900 | dice_c2=0.4680 | dice_c4=0.6788 | score=0.6148 | time=6.8s
Epoch 040/120 | train_loss=0.9954 | val_loss=1.0142 | mean_dice=0.6988 | minority_dice=0.6505 | dice_c2=0.5433 | dice_c4=0.7505 | score=0.6698 | time=6.5s
Epoch 041/120 | train_loss=0.9839 | val_loss=0.9933 | mean_dice=0.7031 | minority_dice=0.6554 | dice_c2=0.5663 | dice_c4=0.7384 | score=0.6745 | time=6.2s
Epoch 042/120 | train_loss=1.0092 | val_loss=1.0788 | mean_dice=0.6187 | minority_dice=0.5419 | dice_c2=0.5008 | dice_c4=0.5159 | score=0.5726 | time=6.4s
Epoch 043/120 | train_loss=0.9854 | val_loss=1.0012 | mean_dice=0.6919 | minority_dice=0.6409 | dice_c2=0.5198 | dice_c4=0.7260 | score=0.6613 | time=6.5s
Epoch 044/120 | train_loss=0.9872 | val_loss=1.0255 | mean_dice=0.6900 | minority_dice=0.6400 | dice_c2=0.5177 | dice_c4=0.7523 | score=0.6600 | time=6.4s
Epoch 045/120 | train_loss=0.9851 | val_loss=1.0199 | mean_dice=0.6709 | minority_dice=0.6115 | dice_c2=0.5707 | dice_c4=0.6113 | score=0.6353 | time=6.6s
Epoch 046/120 | train_loss=0.9809 | val_loss=1.0320 | mean_dice=0.6761 | minority_dice=0.6195 | dice_c2=0.5402 | dice_c4=0.6517 | score=0.6421 | time=5.5s
Epoch 047/120 | train_loss=0.9735 | val_loss=1.0616 | mean_dice=0.6507 | minority_dice=0.5863 | dice_c2=0.5289 | dice_c4=0.5977 | score=0.6121 | time=6.4s
Epoch 048/120 | train_loss=0.9932 | val_loss=1.1792 | mean_dice=0.5318 | minority_dice=0.4284 | dice_c2=0.5836 | dice_c4=0.1189 | score=0.4698 | time=6.4s
Epoch 049/120 | train_loss=0.9893 | val_loss=0.9823 | mean_dice=0.7275 | minority_dice=0.6880 | dice_c2=0.5680 | dice_c4=0.7773 | score=0.7038 | time=6.5s
  Saved new best checkpoint at epoch 49
Epoch 050/120 | train_loss=0.9729 | val_loss=1.0989 | mean_dice=0.6499 | minority_dice=0.5839 | dice_c2=0.4568 | dice_c4=0.7128 | score=0.6103 | time=6.5s
Epoch 051/120 | train_loss=0.9794 | val_loss=1.0362 | mean_dice=0.6651 | minority_dice=0.6045 | dice_c2=0.4773 | dice_c4=0.6959 | score=0.6288 | time=6.0s
Epoch 052/120 | train_loss=0.9904 | val_loss=1.1016 | mean_dice=0.6424 | minority_dice=0.5768 | dice_c2=0.5387 | dice_c4=0.5896 | score=0.6030 | time=6.5s
Epoch 053/120 | train_loss=0.9735 | val_loss=0.9587 | mean_dice=0.7200 | minority_dice=0.6783 | dice_c2=0.5561 | dice_c4=0.7696 | score=0.6950 | time=6.5s
Epoch 054/120 | train_loss=0.9902 | val_loss=1.1836 | mean_dice=0.6124 | minority_dice=0.5346 | dice_c2=0.3983 | dice_c4=0.7712 | score=0.5657 | time=6.0s
Epoch 055/120 | train_loss=0.9786 | val_loss=1.0805 | mean_dice=0.6459 | minority_dice=0.5780 | dice_c2=0.4744 | dice_c4=0.6603 | score=0.6052 | time=6.3s
Epoch 056/120 | train_loss=0.9505 | val_loss=0.9906 | mean_dice=0.7191 | minority_dice=0.6750 | dice_c2=0.5554 | dice_c4=0.7671 | score=0.6927 | time=6.5s
Epoch 057/120 | train_loss=0.9636 | val_loss=1.1344 | mean_dice=0.5976 | minority_dice=0.5152 | dice_c2=0.5272 | dice_c4=0.4387 | score=0.5482 | time=6.7s
Epoch 058/120 | train_loss=0.9574 | val_loss=1.0055 | mean_dice=0.6992 | minority_dice=0.6507 | dice_c2=0.5327 | dice_c4=0.7372 | score=0.6701 | time=6.1s
Epoch 059/120 | train_loss=0.9650 | val_loss=1.0252 | mean_dice=0.6866 | minority_dice=0.6335 | dice_c2=0.5186 | dice_c4=0.7186 | score=0.6547 | time=6.3s
Epoch 060/120 | train_loss=0.9606 | val_loss=1.0771 | mean_dice=0.6885 | minority_dice=0.6351 | dice_c2=0.5596 | dice_c4=0.7236 | score=0.6565 | time=6.5s
Epoch 061/120 | train_loss=0.9602 | val_loss=1.0106 | mean_dice=0.7004 | minority_dice=0.6503 | dice_c2=0.5090 | dice_c4=0.7813 | score=0.6704 | time=6.0s
Epoch 062/120 | train_loss=0.9523 | val_loss=1.0804 | mean_dice=0.5680 | minority_dice=0.4766 | dice_c2=0.5066 | dice_c4=0.3461 | score=0.5132 | time=5.4s
Epoch 063/120 | train_loss=0.9476 | val_loss=1.0855 | mean_dice=0.6694 | minority_dice=0.6123 | dice_c2=0.5200 | dice_c4=0.6566 | score=0.6351 | time=5.2s
