epoch,train_loss,train_ce,train_dice,train_focal_tversky,train_ordinal,train_aux,selection_score,dice_c0,iou_c0,precision_c0,recall_c0,dice_c1,iou_c1,precision_c1,recall_c1,dice_c2,iou_c2,precision_c2,recall_c2,dice_c3,iou_c3,precision_c3,recall_c3,dice_c4,iou_c4,precision_c4,recall_c4,mean_dice_no_bg,mean_iou_no_bg,macro_precision_no_bg,macro_recall_no_bg,minority_dice_c2_c3_c4,ordinal_mae_fg,adjacent_error_rate_fg,distant_error_rate_fg,exact_rate_fg,weighted_kappa_fg,val_loss,epoch_seconds
78,1.033123823052103,0.3431212863122875,0.690002537925135,0.5993668806146492,0.023621753379715796,1.033123823052103,0.6806446002035389,0.9397912178133534,0.8864208952080781,0.9754980836128434,0.9066060569678657,0.8294604988737408,0.7086138469275561,0.7506986949481064,0.9266866015765386,0.4911822733448617,0.3255411602525057,0.45805597743543247,0.5294734307755319,0.6656244776495578,0.4988284530857478,0.5620272787218897,0.8160439951758223,0.7405808099199397,0.588033607676616,0.764725575437606,0.717914030508797,0.6817120149470249,0.5302542669856064,0.6338768816357586,0.7475295145091725,0.6324625203047863,0.06259565477939762,0.06195633680318009,0.0002538235141310292,0.9377898396826889,0.9665348353655967,1.0464651557532223,4.97363018989563
79,1.0212445441972127,0.3328353650867939,0.6884091767397794,0.5955750579861078,0.022853069226998327,1.0212445441972127,0.6448216178187344,0.9366825613782399,0.8809058587361642,0.9756245088039769,0.9007300194468338,0.8318653648394111,0.7121314100279639,0.7580159467997081,0.9216574995001268,0.4671341352004415,0.3047456049010036,0.35585640002100016,0.6796695524813318,0.6231838016260398,0.45262672124429454,0.5410163303469261,0.7347792346532311,0.6791000141921446,0.514119177446134,0.7654263858181359,0.6102722473501496,0.6503208289645093,0.495905728404849,0.6050787657464426,0.7365946334962099,0.5898059836728753,0.07463134838370199,0.07378896517621103,0.0003764177079569156,0.925834617115832,0.9584177892565635,1.0634755072268574,4.79480242729187
80,1.0073446638204835,0.3244489073245363,0.6828957548872991,0.5927972040054473,0.022601339673697526,1.0073446638204835,0.7053597644974855,0.9408157637255377,0.8882456247977503,0.9753880015685359,0.908610430207741,0.8322263095176397,0.7126606090721915,0.759017020564955,0.9210656351173486,0.5689214845592597,0.397547359156632,0.5300120801707447,0.6139963684880765,0.6576210410882506,0.48989224445336665,0.578671261726962,0.7615169869888782,0.7580761035755139,0.6104046357091801,0.6883558588696831,0.8435112939150488,0.704211234685166,0.5526262120978426,0.6390140553330862,0.785022571127338,0.6615395430743414,0.055281863537755146,0.05479774942491608,0.00018809023728337383,0.9450141603378005,0.9717266824733086,1.0033971071243286,4.6826491355896
81,0.997403087941083,0.31276205893267284,0.6846410286697474,0.5943307090889324,0.021467913035435646,0.997403087941083,0.6983932226984424,0.9432165057026859,0.8925352362073539,0.9749663018623985,0.9134693586675147,0.8380539263835011,0.7212502760778737,0.7695172619737733,0.9199926004486555,0.5600926942836246,0.3889782988530433,0.49145566145257574,0.6510137134716726,0.661582296950351,0.49430181283683255,0.6460799538912074,0.677846870181286,0.7365530997798831,0.5829711558527402,0.6343710198157428,0.877973791011288,0.69907050434934,0.5468753859051225,0.6353559742833248,0.7817067437782255,0.6527426970046196,0.05851753407089163,0.05775702398449243,0.0002969686537063238,0.9419460073618012,0.9702645319086872,0.9931189092722806,4.810208559036255
82,1.0118852799588984,0.325630307959562,0.6862549751319669,0.5963753309439529,0.02275520405303475,1.0118852799588984,0.6906273399540668,0.94878189977244,0.9025547596327106,0.9706620849941707,0.9278663938791427,0.8473272781138296,0.7350978834020726,0.7994595275952703,0.901292278787566,0.5712930324194264,0.3998671843722269,0.5217472419497053,0.6312360181775913,0.6308077002486288,0.46071519710063796,0.6644040830588496,0.6004454612337663,0.726260801116326,0.5701801450036498,0.5980048729181651,0.9245523655957637,0.6939222029745526,0.5414651024696469,0.6459039313804975,0.7643815309486719,0.6427871779281271,0.06512924797906723,0.06429045027194258,0.0002941448606872565,0.9354154048673702,0.967783723048248,0.998281413858587,4.681550025939941
83,1.0161578248847614,0.3298834767192602,0.6862743523987856,0.5957158929245039,0.023259582088609353,1.0161578248847614,0.6852165418937547,0.9427137076046206,0.891635231048741,0.9751816548191505,0.9123380900931888,0.8437954390337972,0.7297977083991649,0.788512724523328,0.9074143604149887,0.5595598423916721,0.38846448388439253,0.45553917027456514,0.7251437055465463,0.6368569036728209,0.4671973950414694,0.6192150491228764,0.6555334952581339,0.7127918847730426,0.55375030373186,0.5802322920242424,0.9238554633943726,0.6882510174678331,0.5348024727642217,0.610874808986253,0.8029867561535103,0.6364028769458452,0.06217730806905598,0.061283562145530435,0.000334459585603779,0.9383819782688658,0.9689951048589762,0.9826126843690872,5.139652729034424
84,1.0333206030455502,0.34429465894672,0.6890259459614754,0.5980222347107801,0.024208443915995304,1.0333206030455502,0.6716286769243294,0.9373126978373315,0.8820211702255333,0.9780631944985783,0.8998220768384296,0.8321973820989103,0.7126181850787695,0.7547944176909731,0.9272894356445915,0.5476141240815728,0.3770445121791652,0.4726350219269318,0.6508682523599485,0.6183267115340646,0.44752020372384094,0.6044269479790105,0.6328808172836058,0.6968915652147556,0.534791692396347,0.5513803742011669,0.9467393631315529,0.6737574457323259,0.5179936483445307,0.5958091904495206,0.7894444671049247,0.620944133610131,0.06271300422873947,0.06208649519289915,0.00023150177045793723,0.937682003036643,0.96934963038553,1.0026021789420734,4.605091571807861
85,1.0496427098458463,0.3553726900876923,0.6942700127309019,0.6039075976745649,0.02931635966987497,1.0496427098458463,0.670565586185891,0.9505308209852379,0.9057253323795492,0.9646691763105654,0.9368009077383459,0.8476989490047435,0.7356575334827437,0.8163755727714691,0.8815219141901312,0.5250377092106883,0.3559668694510959,0.5059607700858878,0.5456095823761049,0.6648405584287311,0.49794843801300637,0.5542894555695196,0.8304761328858286,0.667833444691187,0.5013137749403825,0.8222012042414328,0.5622679839484491,0.6763526653338374,0.5227216539718071,0.6747067506670773,0.7049689033501285,0.6192372374435354,0.07156919953912709,0.07105344505809677,0.0001996069025141378,0.9287469480393891,0.9611744411961852,1.049730435013771,4.856458902359009
86,1.0032923580570654,0.32163567349992017,0.6816566830331628,0.5899089073592966,0.023384435016685693,1.0032923580570654,0.6960756460934253,0.9443000704299779,0.8944777241906076,0.9743957822268982,0.9160077623929731,0.8376449600589145,0.7206446664535228,0.7661481067366172,0.9238594145080025,0.5551722302596747,0.38424803418573145,0.5362190152166347,0.5755143805864301,0.6702439775439061,0.5040353013825409,0.5821703909715078,0.7897160940507479,0.7253764115432706,0.5690906853697345,0.7347272514892776,0.7162605958741242,0.6971093948514415,0.5445046718478824,0.6548161911035093,0.7513376212548262,0.6502642064489504,0.06023836700869922,0.05954872420064582,0.0002553789947788741,0.9401958968045753,0.9678430376862255,1.0124452642419122,4.768939971923828
87,1.0157103091478348,0.33583748289807275,0.6798728270964189,0.588006543842229,0.02256042575886981,1.0157103091478348,0.6684617267849909,0.938656371932905,0.8844038321899323,0.9768098496756314,0.9033713482998791,0.8324453514552154,0.712981916943038,0.7561686401075096,0.9258369495898039,0.5169837256880003,0.348602867441788,0.43129417760906313,0.6451651736002806,0.608812312721319,0.43762054414974305,0.6171955635487254,0.600653746275205,0.7261812831601814,0.5700821267265913,0.5967313633192666,0.9273536391503747,0.671105668256179,0.5173218638152901,0.6003474361461412,0.774752377153916,0.6173257738565002,0.06572824257277214,0.06494777964811663,0.00031068503879812655,0.9347415353130852,0.9673456199423709,1.0083527781746604,4.90255880355835
88,1.002442445944656,0.3202420769428665,0.6822003671391443,0.5916787812655623,0.022610210740491642,1.002442445944656,0.6899070774612432,0.9435785360364203,0.8931837985345501,0.9706135725281134,0.9180087312736118,0.8400417876078012,0.7242000432717063,0.7853446896281906,0.9029282577596767,0.5351383880551625,0.36531668499707687,0.5070944914416856,0.5664656962571066,0.6768117044170315,0.5115006735446089,0.5613353693621794,0.8521041828339245,0.7151535036752312,0.5566061827003363,0.7154860740679625,0.7148212423078524,0.6917863459388066,0.539405896128432,0.6423151561250046,0.7590798447896401,0.642367865382475,0.05803897980768454,0.057411653573821844,0.00024261458594046457,0.9423457318402377,0.9695045445011633,1.0176774046637795,5.140665054321289
89,1.0014194602316075,0.32289270785721863,0.6785267527130517,0.5873501554808833,0.020656052936167478,1.0014194602316075,0.6814464434483932,0.943191739913686,0.8924908855620145,0.9696091485204933,0.9181756583548469,0.8414155314555511,0.7262444425071892,0.7921296008937958,0.8972414731888382,0.533950078943124,0.3642100253708953,0.48683346344967443,0.5911639898477878,0.6682820907391447,0.5018195565981852,0.5426829396138241,0.8695262187194209,0.6942393686560113,0.5316742992484366,0.730330976637498,0.6615469406904041,0.6844717674484577,0.5309870809311765,0.6379942451486981,0.7548696556116128,0.6321571794460933,0.05998744176625481,0.05938829248531497,0.00021511039092566336,0.9403965971237593,0.9681060554619995,1.0192845937880604,4.674041986465454
90,0.9927424145015803,0.3149606738747521,0.6777817403728311,0.5858347873118791,0.021244044484443624,0.9927424145015803,0.6050722544939025,0.9420242577836202,0.8904025113185963,0.9729893814421882,0.9129692582956566,0.8348977779365988,0.71658757671751,0.7722088036882574,0.9086644059142515,0.5545274261242583,0.38363054142037817,0.48307407048869677,0.65078799795348,0.602838042366546,0.43147327271037883,0.46454362323371784,0.8583762501301493,0.47002399645268295,0.3072100447084866,0.8269109431104147,0.328322925349461,0.6155718107200215,0.4597253588891884,0.6366843601302716,0.6865378948368355,0.5424631549811624,0.08802031724484585,0.08746524281604826,0.00020810288606687145,0.9123266542978848,0.9492281828919862,1.0824946598573164,4.844722270965576
91,1.018078443001617,0.331227001988075,0.6868514408442107,0.5965061357075517,0.02420985194277653,1.018078443001617,0.6674751264679821,0.9401926177754928,0.8871353734129063,0.9774813300781422,0.905644325483523,0.8384761065162619,0.7218759004616216,0.7715368909042196,0.9181342360387025,0.5438042499377159,0.3734417230063035,0.43997655988390194,0.7117713150687323,0.6418072353132971,0.47254502600839876,0.514550412033601,0.8526920841605659,0.6631168643182657,0.4960170763019715,0.7665672640781694,0.584268229913931,0.6718011140213851,0.5159699314445738,0.6231577817249729,0.7667164662954828,0.6162427831897596,0.06859531905656222,0.0678270729152262,0.00029508531274906444,0.9318778417720247,0.9618912234771098,1.0072187713601373,4.926269769668579
92,1.0111697431315074,0.3269564544951374,0.6842132918536663,0.5914366634731943,0.023577102170582457,1.0111697431315074,0.6488461921947357,0.9480883958097928,0.9013004439091244,0.9580628626038037,0.9383194789151568,0.8450928085855636,0.7317408834822153,0.8336415393093558,0.8568630589366244,0.48353721908914854,0.3188586130671243,0.4201711464293754,0.5694100297944198,0.6511096995298248,0.48270026057928583,0.5502826850206958,0.7971740423087121,0.645367660318191,0.47641536482864577,0.8254300556375024,0.5297959852967059,0.656276846880682,0.5024287804893178,0.6573813565992324,0.6883107790841155,0.5933381929790548,0.07439619585274056,0.07373352919567776,0.00023218754991714548,0.9260342832544051,0.9596022234309818,1.0641258033839138,4.563406944274902
93,1.0076555779034442,0.32315153459256346,0.6845040453428571,0.5942812355404551,0.02245880861896281,1.0076555779034442,0.5591479109085289,0.9319841824563079,0.8726314415452756,0.9764566949199409,0.8913861881287487,0.8249866962729984,0.7021083877571763,0.7376831305646702,0.9357286139752746,0.4887845055983354,0.3234379924034989,0.48850900090683,0.48906032121823734,0.5637251229676793,0.39249111154298477,0.40583562607309964,0.9226993741370138,0.4109537861202546,0.25861663589813916,0.8543134942322507,0.2705483663792391,0.572112527739817,0.4191635319004498,0.6215853129442126,0.6545091689274413,0.48782113822875645,0.08911281231849982,0.08835078301472217,0.00029888921396874733,0.9113503277713091,0.9482146964932989,1.1336921155452728,5.184641122817993
94,1.0093495967713269,0.32976202260364185,0.6795875738290224,0.5878198014741595,0.020663923823039197,1.0093495967713269,0.674428340658513,0.942878631921254,0.8919303500929878,0.9624870956753274,0.9240531710982147,0.8291574153473401,0.7081715562927844,0.7845274909119999,0.8791714098089884,0.4909927163955517,0.32537464976494723,0.5886353279348975,0.4211349979434597,0.6703254361110954,0.5041274416430076,0.542615461711677,0.8766549422344658,0.7129261683017002,0.5539124102624252,0.7420284571270548,0.6860205062333717,0.6758504340389219,0.5228965144907911,0.6644516844214072,0.7157454640550714,0.6247481069361158,0.06118766615670014,0.060415439052901095,0.0003010729257676424,0.9392834880213312,0.9682434628516701,1.1033164140853016,4.650283336639404
95,1.0076607858592814,0.32653838802467694,0.6811223978346045,0.5883201905949549,0.022428579174050934,1.0076607858592814,0.6901948502783829,0.9445186286205627,0.8948700130881001,0.9685245188503243,0.9216739779063885,0.8401937446466409,0.7244259468066574,0.7884354752682121,0.8992249917353349,0.5093392885107442,0.3416869342466838,0.44498337600220234,0.5954576005938527,0.6548222325412266,0.4867923395569318,0.6088974508569173,0.7082396890505659,0.7642557414354173,0.618457853345127,0.7203767392539917,0.8138269040688697,0.6921527517835072,0.54284076848885,0.6406732603453309,0.7541872963621558,0.6428057541624628,0.060138242005277946,0.05930346890531224,0.0003055139366833553,0.9403910171580044,0.9686557224585309,1.030071878975088,4.874488592147827
96,1.030375710265203,0.34386860291388904,0.6865071034566923,0.5949976674535058,0.023469000960176345,1.030375710265203,0.6803954603761573,0.9350519577575805,0.8780258948489904,0.9795516436732685,0.8944196991658516,0.8232323119950675,0.6995707992210074,0.743291321517951,0.9224408347531551,0.5712590952230188,0.3998339330196396,0.48820373809166334,0.6883671237823556,0.6230985423600637,0.4525367729859762,0.5645020511477545,0.6952689060667824,0.7032956253349979,0.5423715991678453,0.5713862837462658,0.9143903472212316,0.6802213937282869,0.5235782760986172,0.5918458486259086,0.8051168029558813,0.6325510876393601,0.064021708105741,0.06333981083606705,0.0002537564954233902,0.9364064326685095,0.9679838967405514,1.0136219750751148,4.518276929855347
97,0.9885173677043482,0.31035013632340863,0.6781672303649512,0.5886994678188454,0.022045866162939506,0.9885173677043482,0.6844626857568253,0.9398580792960439,0.8865398688054511,0.9794218284033579,0.9033665821969478,0.8405279972927848,0.7249230644036788,0.770949911272821,0.9239107725799707,0.5258678749595042,0.3567304897755064,0.3993887915617729,0.7695795672280745,0.6434862246144852,0.47436762994287285,0.5529374560956576,0.7694990072865912,0.7395030900657923,0.5866758452461348,0.7665894269595535,0.7142655425132791,0.6873462967331416,0.5356742573420482,0.6224663964724513,0.794313722401979,0.6362857298799272,0.0641697917722666,0.06331259758412147,0.00034013778515895474,0.9363472646307196,0.9648735880892654,1.0011647126891396,4.68874454498291
98,0.9843537665226243,0.3066649667241357,0.6776888018304651,0.5856654610146176,0.021240194287450075,0.9843537665226243,0.6788227346021681,0.9441461550152315,0.8942015597138367,0.9684476497595326,0.9210344122844705,0.8367508563102956,0.7193221339120952,0.7915445100690209,0.8874335773091019,0.5824621283480406,0.4108970490285775,0.5217905801158516,0.6590993449233741,0.6563115219059611,0.48844023939009223,0.5310150044130516,0.858997745818313,0.6510276222194225,0.48261004668645474,0.741729761211372,0.5800913716219337,0.6816380321959299,0.5253173672543049,0.646519963952324,0.7464055099181807,0.6299337574911413,0.06693694965680923,0.06626232721955054,0.0002416922362675883,0.9334959805441819,0.9637107044870438,1.014359639449553,4.69720196723938
99,0.9896971806883812,0.3127033578401262,0.6769938218322668,0.5855874534357678,0.02013076837664068,0.9896971806883812,0.6949493055434725,0.949075281816992,0.9030858875009544,0.9654625058522595,0.9332350683952783,0.8475897987285937,0.73549314106512,0.8143903168717114,0.8836111406129118,0.5549512818901613,0.3840363822584833,0.5176274468094118,0.5980759006048876,0.6716379680734944,0.5056136444214887,0.5691051787751997,0.8192354595204465,0.7177288620866636,0.5597325252556469,0.7931418429160786,0.6554114683683535,0.6979769776947282,0.5462189232501847,0.6735661963431003,0.7390834922766498,0.6481060373501064,0.061748943124792004,0.06104175110135787,0.00025289219708127806,0.9387053567015609,0.966925898249902,1.0139597884633325,4.696432113647461
100,1.0169157961552793,0.33195070905441587,0.6849650906568224,0.5975292441858486,0.025978649282313363,1.0169157961552793,0.7059377246398757,0.9395678562459844,0.8860235534919174,0.9791405698733746,0.9030696085928741,0.8339565425620031,0.7152019397238871,0.7653967668029182,0.9160071143395182,0.5724877484937857,0.4010387636881823,0.4728126900267272,0.7254145641683775,0.662718099011621,0.49557097760899116,0.5579740611825124,0.8158760233682104,0.7516268443755154,0.6020850744740042,0.686639416828319,0.8302018283433846,0.7051973086107313,0.5534741888737662,0.6207057337101192,0.8218748825548727,0.6622775639603075,0.057449987620310214,0.056888200431878796,0.00020802579990033567,0.9429037737682209,0.9701199368047191,0.972076493230733,5.146464824676514
101,1.012485114688223,0.33222086710686033,0.6802642491053451,0.5885471945459192,0.023817335351685124,1.012485114688223,0.665218171889617,0.9485458194088836,0.9021275837960161,0.9727264020979055,0.9255382660758656,0.8472969965902323,0.7350523023570468,0.7967597528864716,0.904679418427172,0.5494200511879599,0.3787588899446117,0.4390886635192151,0.7338061655447401,0.5739300060749006,0.4024557059048848,0.7666996147322351,0.4586201451948151,0.7144606176030349,0.5557671957671808,0.5743688847297355,0.9449356162573643,0.671276917864032,0.5180085234934311,0.6442292289669143,0.7605103363560228,0.6126035582886318,0.07616677956367612,0.0754316455731739,0.00028635333836256425,0.9242820010884635,0.9627296155722826,1.012003872882236,4.909061431884766
102,1.0241351452740757,0.3419127247550271,0.6822224205190485,0.5920786993070082,0.02378390705515895,1.0241351452740757,0.6757371149489176,0.9461711843378732,0.8978414428185743,0.9676052316642816,0.925666156504521,0.8394921906747027,0.7233834912000907,0.8062649310148623,0.8755758461491624,0.5527020870980646,0.3818854999865629,0.4851921626303296,0.642035251748009,0.6212080819538132,0.45054520107290325,0.6280558149755319,0.6145080609670266,0.7031547365070215,0.5422040364423389,0.5595926276272484,0.945796495447318,0.6791392740584006,0.524504557175474,0.619776384061993,0.7694789135778789,0.6256883018529664,0.07167514356833461,0.07099037651163247,0.0002441805008395236,0.9287654429875281,0.9658235161961755,1.0302145372737537,4.967474699020386
103,0.9731360850009051,0.30317148650911724,0.6699646006930958,0.579331134530631,0.01926477549932315,0.9731360850009051,0.6753374020474955,0.9415184121263515,0.889499092769048,0.9747863639356894,0.9104462876654041,0.8382864205469528,0.7215947505250229,0.7686924593108808,0.9217362817852818,0.48774782802404876,0.3225307505339825,0.4142044379672367,0.5930449524993934,0.6548789140568151,0.4868549909004071,0.5652575973843632,0.7782738545162318,0.7334716504955141,0.579119804765899,0.7621133476396583,0.7069047976933581,0.6785962032808327,0.5275250741813279,0.6275669605755347,0.7499899716235663,0.6253661308587927,0.06437928848611817,0.06372629725338048,0.00026763891573231653,0.9360060638308872,0.9653886254797007,1.0304757830771534,4.706629753112793
104,0.9858547178181735,0.3115836308253082,0.6742710843682289,0.583527438681234,0.02014466515009355,0.9858547178181735,0.7086384323028337,0.947204731928058,0.8997045870682349,0.9732707239377963,0.9224985137134957,0.852098489588407,0.7423097555493916,0.8070391341938032,0.9024869772383972,0.5718796364793428,0.40044218336718,0.48626690281407303,0.6940802343428321,0.6879309053551926,0.5243099682501277,0.593693139966522,0.8177304321242448,0.7316141850206817,0.5768072903216842,0.6942426919238727,0.7732380444832778,0.710880804110906,0.5609672993720959,0.6453104672245678,0.7968839220471879,0.6638082422850723,0.05542153824482322,0.05469240225896093,0.00026812355133245397,0.9450394741897066,0.9708924569851854,0.9634374502030286,4.898644208908081
105,1.0162321701645851,0.32690633316947654,0.6893258355557919,0.6004917249083519,0.02236981771387615,1.0162321701645851,0.6846763988829503,0.9413495786435185,0.889197755607879,0.9734953582053841,0.9112589082151832,0.8338431395700635,0.7150351448111739,0.7756659734738964,0.9014548295784555,0.5205437219730837,0.35184799287702456,0.43314765087253765,0.6521222274610188,0.6548973914161768,0.48687541547903057,0.6016728373527025,0.7184523749533637,0.7353908028912659,0.5815162538534308,0.6375702059373951,0.8686680969103606,0.6861687639626475,0.533818701755165,0.6120141669091329,0.7851743822257996,0.6369439720935087,0.06494140937066602,0.06397195574785737,0.0003379306818690203,0.9356901135702737,0.9665938643805084,1.0115544240583072,4.774385929107666
106,0.9913169653578238,0.3146889458664439,0.6766280162740838,0.5864518237384883,0.02217160316087591,0.9913169653578238,0.6996540322645887,0.9462383556752372,0.8979624194630608,0.9707977423930135,0.9228909228548356,0.8489762123497273,0.7375835507994563,0.8047861890156431,0.8983010450619667,0.5766312378205769,0.40511724940320804,0.5485100469415313,0.6077916996879805,0.6556222241095836,0.48767707698481394,0.5218151995625921,0.8817176125158857,0.7278383032369607,0.5721271950640504,0.7746612103888227,0.6863530151268459,0.7022669943792121,0.5506262680628822,0.6624431614771473,0.7685408430981697,0.6533639217223737,0.057536992420080674,0.05692467346689179,0.0002236154911447862,0.9428517110419634,0.9695558091740086,0.9936439205299724,4.765112638473511
107,1.014965150843967,0.33422289094464347,0.6807422651485964,0.5910130488601598,0.02180742898318303,1.014965150843967,0.7055075858136157,0.9443528159786818,0.8945723820162357,0.967465789501562,0.9223184231098789,0.836975645849989,0.7196544447787488,0.7855021053427877,0.8956683205960284,0.5649403158520303,0.39367025782446763,0.6059333716254678,0.5291423813488494,0.676239636425637,0.5108474728761955,0.5662338486504245,0.8392946527854482,0.7423806122131889,0.5903062718519695,0.7236424972427946,0.762114938759115,0.7051340525852112,0.5536196118328454,0.6703279557153687,0.7565550733723602,0.6611868548302854,0.0533313459531972,0.05284661577067811,0.00018213113850338024,0.9469712530908185,0.9725525713988117,1.0202331001108342,3.803344488143921
108,1.0206895030357621,0.3381692899221724,0.682520211420276,0.5910408683121204,0.026545951864549847,1.0206895030357621,0.5887306653073618,0.9451780876669669,0.8960546577729334,0.9642020992718514,0.9268902506073651,0.8390080463512589,0.722664824432626,0.8047795920778495,0.8762774073846881,0.5401032097898333,0.3699598584034698,0.5326135194315356,0.5478065467531802,0.5947592698308461,0.42324368847411137,0.4468555758374952,0.8890109484023903,0.4328278559472171,0.27618399011859884,0.7947584964455163,0.2973950433400155,0.6016745954797889,0.4480130903572015,0.6447517959480992,0.6526224864700685,0.5225634451892989,0.09282333403476772,0.09142101649004714,0.0004899016186597531,0.9080890818912931,0.9469021954984589,1.1211224401539022,4.7018797397613525
109,0.9907978935675188,0.31432721950113773,0.6764706688171084,0.5843881920657374,0.02242657086191519,0.9907978935675188,0.6850776690129463,0.9414469022270554,0.8893714488273995,0.9752134714761231,0.9099403998828437,0.8406209461232045,0.7250613535860339,0.7697445438235155,0.9258733490000338,0.5208111648275389,0.3520924120325832,0.5875654590482782,0.46767753779478605,0.6539990232345398,0.4858830227643281,0.5331276378121055,0.8457481296338938,0.7337865155421959,0.5795124791743985,0.6666567426351032,0.8159494950874855,0.6873044124318698,0.5356373168893359,0.6392735958297506,0.7638121278790497,0.6361989012014249,0.055058174165111384,0.05420442361910813,0.00031966008815470753,0.9454759162927372,0.9716700456253043,1.017379025166685,4.681394815444946
110,0.9986586909402501,0.32084483780305495,0.6778138510205529,0.5865860716863112,0.02267476446319382,0.9986586909402501,0.6896930139665006,0.9418956817911409,0.8901727982601623,0.975024404605956,0.910944231943079,0.8361072423792248,0.7183713764903839,0.7653960049846519,0.9212137258685577,0.5693530242466175,0.3979689146910576,0.5445143390835923,0.5965661145831989,0.6468712718844852,0.47805597386537985,0.6273875295974545,0.6676039493531181,0.710870553670723,0.5514345791222803,0.5769465505837572,0.9257639733445873,0.6908005230452626,0.5364577110422755,0.6285611060623639,0.7777869407873654,0.6423649499339419,0.059445757345878904,0.058468995767498956,0.00036519279517134855,0.9411658114373297,0.9703388709255677,1.005576865239577,4.602505207061768
111,0.9934333827007901,0.3140002687207677,0.6794331141493537,0.5880992446433414,0.021974963593741202,0.9934333827007901,0.6620839055206851,0.9443411827560568,0.8945515040754284,0.9704989467844698,0.9195564664612164,0.834681944065448,0.71626963970455,0.7704877500277384,0.910545208316812,0.5119956610115388,0.34408210217961543,0.50794536236675,0.5161110720985265,0.6472212574948312,0.4784383707096566,0.5306109731044505,0.8295220530185935,0.6715183357591495,0.5054780610335958,0.8383951341251626,0.5600451847701562,0.666354299582742,0.5110670434068545,0.6618598049060255,0.704055879551022,0.6102450847551731,0.07185449763125253,0.07121631517488825,0.00023023037982761803,0.9285534544452841,0.9603056479275858,1.067309183153239,5.135713338851929
112,0.9948249980807304,0.31910983981056645,0.6757151630114425,0.585211746733297,0.023479246540856282,0.9948249980807304,0.6526432904847157,0.9461388996680791,0.8977833031033086,0.9693885180303891,0.9239783886736505,0.846696923133937,0.7341495398024217,0.8086051453362102,0.8885549783174154,0.5651951664207265,0.39391780205450455,0.4810930216990568,0.6849312320054229,0.5593298836444617,0.3882428581633927,0.6463685379003838,0.49295022323451576,0.6670813958032016,0.5004667154489733,0.5077933141693038,0.971978154621146,0.6595758422505817,0.5041942288673231,0.6109650047762387,0.759603647044625,0.5972021486227966,0.07605276459988008,0.07529738505614231,0.00027545795391941373,0.9244271569899383,0.9644924863586329,1.0193913348696448,4.6621973514556885
113,1.0073539689183235,0.32831258132037794,0.6790413866666231,0.5863234939222987,0.022519997131563618,1.0073539689183235,0.6696040860114579,0.9382319587519553,0.8836505925052331,0.975450723910422,0.9037490052178605,0.8302682878270997,0.7097937750912034,0.7515387583665474,0.9274230663561203,0.5034565912861225,0.33641295558462336,0.4484376469850252,0.5738641493534217,0.6513160694016005,0.4829271370591753,0.5506240398048616,0.7970766186602972,0.7026350857785486,0.5415863170619193,0.7204561987900719,0.6856743325908508,0.6719190085733429,0.5176800461992304,0.6177641609866266,0.7460095417401724,0.6191359154887572,0.06369501517444966,0.06299270365348719,0.0002557825697463549,0.9367515137767665,0.9654683414620068,1.0487064001235096,4.772536993026733
114,1.006867492063479,0.3243263788013296,0.6825411096215248,0.5909024819054387,0.023489005110935646,1.006867492063479,0.6795510864642711,0.9415013075345129,0.889468559797216,0.9756164378560164,0.9096914277440062,0.8436694355259585,0.7296092150860882,0.787559241040296,0.9083881692941511,0.5612318208201471,0.3900780048805837,0.4713158899402637,0.6935435329995739,0.6275701884893993,0.45726942334387777,0.5759205208800916,0.6893966116726736,0.6998277624619571,0.5382577340577004,0.5665164775674845,0.9151874575822998,0.6830748018243655,0.5288035943420626,0.6003280323570339,0.8016289428871746,0.6295432572571679,0.06224087945241223,0.061367280116078074,0.0003160502365221626,0.9383166696473998,0.9690269156266069,0.9817156331105665,4.473433017730713
115,0.9901004961945794,0.31283999573100696,0.677260501140898,0.5875123888254166,0.02089160103159057,0.9901004961945794,0.6908581961227023,0.9424014807379915,0.8910767777886062,0.9785290821324022,0.9088465792601206,0.8404914370912187,0.7248686762456796,0.7662433043118395,0.930672586307734,0.5416524066155529,0.37141516129122415,0.4598315550701343,0.6588936930067986,0.6499115727193696,0.48138444829753246,0.6232166038154542,0.6789957973453508,0.7391386601592441,0.5862172443582065,0.636677881734781,0.88090260222367,0.6927985191463464,0.5409713825481607,0.6214923362330522,0.7873661697208882,0.6435675464980556,0.06052925495567812,0.05984396623902556,0.00024544724808472603,0.9399105865128897,0.9687811247996498,0.9864333773201163,4.936787843704224
116,0.999793878333135,0.3178910550407388,0.6819028241390531,0.5917929231443189,0.022532402606719352,0.999793878333135,0.6739475316552576,0.9430171829901624,0.8921783474758093,0.9736664130322323,0.9142386303763476,0.8444409596627531,0.7307640113449377,0.7855201760091404,0.9129176520685042,0.5772441613984495,0.40572257427235864,0.5399056727367771,0.6201308146825125,0.630149674555318,0.46001352326631617,0.4901158255039979,0.8822114496302644,0.6621396700866417,0.4949243618947298,0.7732515695721532,0.5789480876183445,0.6784936164257905,0.5228561176945856,0.6471983109555172,0.7485520009999064,0.623177835346803,0.06423540188905807,0.06368752473333916,0.00019926435911350922,0.9361132109075473,0.9649274551943853,1.0149923210794276,4.725644826889038
