fold,image_id,image_path,mask_label_path,has_c2,has_c4,foreground_pixels,c2_pixels,c4_pixels,resunet_ds_dice_c1,resunet_ds_dice_c2,resunet_ds_dice_c3,resunet_ds_dice_c4,resunet_ds_mean_dice_present_fg,resunet_ds_minority_dice_present,proposed_amc_ordinal_dice_c1,proposed_amc_ordinal_dice_c2,proposed_amc_ordinal_dice_c3,proposed_amc_ordinal_dice_c4,proposed_amc_ordinal_mean_dice_present_fg,proposed_amc_ordinal_minority_dice_present,deeplabv3_resnet50_dice_c1,deeplabv3_resnet50_dice_c2,deeplabv3_resnet50_dice_c3,deeplabv3_resnet50_dice_c4,deeplabv3_resnet50_mean_dice_present_fg,deeplabv3_resnet50_minority_dice_present,proposed_minus_resunet_mean_dice,proposed_minus_resunet_c2_dice,resunet_minus_proposed_c4_dice,proposed_minus_deeplab_mean_dice
0,7,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_7.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0007.png,1,0,83775,8209,0,0.88987354501345,0.6455964238098972,,,0.7677349844116736,0.6455964238098972,0.8967033810001726,0.66317601491895,,,0.7799396979595612,0.66317601491895,0.8699723212727227,0.6760824264876129,,,0.7730273738801678,0.6760824264876129,0.012204713547887547,0.017579591109052717,,0.0069123240793933505
0,8,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_8.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0008.png,1,0,81516,3171,0,0.8809819590973986,0.49066002490660027,,,0.6858209920019994,0.49066002490660027,0.884841100114388,0.47400271705569963,,,0.6794219085850438,0.47400271705569963,0.8622250149538696,0.21934306569343065,0.0,,0.3605226935491001,0.10967153284671532,-0.006399083416955609,-0.016657307850900638,,0.3188992150359437
0,11,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_11.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0011.png,0,0,58485,0,0,0.8600652742571612,,,,0.8600652742571612,,0.8602965324447506,,,,0.8602965324447506,,0.8400801740530724,,,,0.8400801740530724,,0.00023125818758940042,,,0.020216358391678124
0,21,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_21.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0021.png,0,0,68000,0,0,0.8513461550994871,,,,0.8513461550994871,,0.8536946268380653,0.0,,,0.42684731341903265,0.0,0.8467546885531898,,,,0.8467546885531898,,-0.42449884168045443,,,-0.41990737513415716
0,23,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_23.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0023.png,1,0,89244,18648,0,0.8414778627740642,0.6250629330392462,0.0054879094494940835,0.0,0.3680071763157012,0.21018361416291342,0.8326436384480688,0.6375860035384313,0.0,,0.4900765473288334,0.31879300176921566,0.8387775701737431,0.6272964095594065,0.02311745707972123,,0.4963971456042902,0.32520693331956385,0.1220693710131322,0.012523070499185107,,-0.006320598275456835
0,24,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_24.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0024.png,0,0,46499,0,0,0.9303288925895088,,,,0.9303288925895088,,0.9300001041200295,,,,0.9300001041200295,,0.9272331435067511,,,,0.9272331435067511,,-0.00032878846947925755,,,0.002766960613278413
0,37,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_37.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0037.png,0,0,78071,0,0,0.8463694946214735,0.0,,,0.42318474731073674,0.0,0.8344834365477244,0.0,,,0.4172417182738622,0.0,0.8500762598437451,0.0,,,0.42503812992187257,0.0,-0.0059430290368745475,0.0,,-0.007796411648010371
0,38,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_38.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0038.png,0,0,83270,0,0,0.808221491623131,0.0,,,0.4041107458115655,0.0,0.8116848884915996,0.0,,,0.4058424442457998,0.0,0.8167708716439868,,,,0.8167708716439868,,0.001731698434234319,0.0,,-0.41092842739818697
0,46,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_46.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0046.png,0,0,100670,0,0,0.8865597788795144,,,,0.8865597788795144,,0.8847859799295791,,,,0.8847859799295791,,0.8706017857870918,,,,0.8706017857870918,,-0.0017737989499353457,,,0.014184194142487283
0,48,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_48.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0048.png,0,0,99050,0,0,0.8944903282407822,,,,0.8944903282407822,,0.8925677401379182,,,,0.8925677401379182,,0.8927760715716384,,,,0.8927760715716384,,-0.0019225881028640535,,,-0.00020833143372023244
0,49,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_49.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0049.png,1,0,48920,17437,0,0.8630318696642971,0.7991602137637692,,,0.8310960417140332,0.7991602137637692,0.8134019505524166,0.7141160949868074,,,0.763759022769612,0.7141160949868074,0.8797435534813558,0.7864924846161606,,,0.8331180190487582,0.7864924846161606,-0.06733701894442112,-0.08504411877696183,,-0.0693589962791461
0,55,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_55.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0055.png,1,1,65499,17151,966,0.862558894612211,0.7941176470588235,0.7658627087198516,0.601418439716312,0.7559894225267996,0.7204662651649958,0.8388279787599802,0.8164633328864459,0.8350758853288365,0.9299631384939442,0.8550825838673017,0.8605007855697422,0.8590371795337133,0.6884790460111555,0.6041449796536387,0.0,0.537915301299627,0.4308746752215981,0.09909316134050217,0.02234568582762242,-0.32854469877763215,0.3171672825676748
0,61,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_61.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0061.png,1,0,40087,29228,0,0.4274103139013453,0.5315048045526635,0.6954113924050633,0.0,0.41358162771476803,0.40897206565257554,0.2870378619153675,0.6078440035935728,0.7189335743334839,,0.5379384799474748,0.6633887889635284,0.45213276203875424,0.45656188922161056,0.37282780410742494,,0.42717415178926327,0.4146948466645177,0.12435685223270676,0.07633919904090936,,0.11076432815821152
0,64,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_64.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0064.png,0,1,82787,0,45328,0.0,0.0,0.7062251038223578,0.7628449096098954,0.3672675033580633,0.48969000447741773,0.0,0.0,0.7330518305415062,0.7986443335216203,0.38292404101578165,0.5105653880210422,0.0,0.0,0.7231012324870958,0.8067070220774777,0.38245206364114337,0.5099360848548579,0.01565653765771835,0.0,-0.03579942391172497,0.00047197737463827716
0,68,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_68.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0068.png,1,0,39478,17081,0,0.7926492973593064,0.7557577659240665,0.0,,0.5161356877611243,0.37787888296203326,0.824672463768116,0.7764565316340464,0.0,,0.5337096651340542,0.3882282658170232,0.7463776698645821,0.6418874572524094,0.0,,0.4627550423723305,0.3209437286262047,0.017573977372929872,0.02069876570997986,,0.07095462276172365
0,74,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_74.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0074.png,0,0,70420,0,0,0.8678465430993968,0.0,,,0.4339232715496984,0.0,0.8822686718328347,,,,0.8822686718328347,,0.8547228656840035,,,,0.8547228656840035,,0.44834540028313635,,,0.027545806148831287
0,80,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_80.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0080.png,0,0,71023,0,0,0.8439659287921807,,,,0.8439659287921807,,0.8508853858910089,,,,0.8508853858910089,,0.8439482330852277,,,,0.8439482330852277,,0.006919457098828241,,,0.0069371528057812215
0,81,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_81.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0081.png,0,0,81539,0,0,0.8280866410306545,,,,0.8280866410306545,,0.8401627433885498,,,,0.8401627433885498,,0.8125748502994012,,,,0.8125748502994012,,0.012076102357895246,,,0.027587893089148552
0,84,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_84.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0084.png,0,0,95359,0,0,0.8709614975125342,,,,0.8709614975125342,,0.8762566999855136,,,,0.8762566999855136,,0.873802143479406,,,,0.873802143479406,,0.005295202472979432,,,0.002454556506107597
0,98,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_98.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0098.png,0,0,109096,0,0,0.8648669265977285,0.0,,,0.43243346329886423,0.0,0.8599221300654225,0.0,,,0.42996106503271125,0.0,0.8397290217372447,0.0,,,0.41986451086862236,0.0,-0.0024723982661529753,0.0,,0.010096554164088889
0,103,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_103.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0103.png,0,0,97822,0,0,0.875816064508182,,,,0.875816064508182,,0.8733195929887106,,,,0.8733195929887106,,0.872243467022872,,,,0.872243467022872,,-0.0024964715194712994,,,0.0010761259658386146
0,108,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_108.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0108.png,1,1,32811,829,22186,0.41940700808625336,0.19101123595505617,0.7083444414822714,0.8226965209559517,0.5353648016198832,0.5740173994644264,0.5070517125587642,0.0,0.67100471613635,0.8226905150778792,0.5001867359432484,0.4978984104047431,0.47784200385356457,0.2336360789226433,0.6522302094030451,0.8216173535411138,0.5463314114300917,0.5691612139556007,-0.03517806567663484,-0.19101123595505617,6.0058780725347205e-06,-0.04614467548684331
0,112,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_112.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0112.png,1,0,48010,11486,0,0.644982777118979,0.5998758021113642,0.7928932739914561,0.0,0.5094379633054498,0.4642563587009401,0.6611995690171196,0.5892212868310283,0.8053286626134699,0.0,0.5139373796154045,0.46484998314816606,0.5917874396135265,0.5112666110290813,0.8093742125157497,0.0,0.4781070657895894,0.440213607848277,0.004499416309954762,-0.010654515280335897,0.0,0.03583031382581514
0,113,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_113.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0113.png,1,0,56286,34278,0,0.7570626349892009,0.7154823505302526,0.5597531232890349,,0.6774327029361628,0.6376177369096437,0.7542892980334185,0.7061307685735558,0.5119626531803151,0.0,0.49309567994682235,0.4060311405846237,0.8004079254079254,0.6603828177164478,0.5449874005632689,,0.6685927145625473,0.6026851091398584,-0.1843370229893404,-0.00935158195669672,,-0.17549703461572497
0,127,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_127.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0127.png,1,1,25824,1112,1135,0.6553806340306233,0.06708825955457795,0.8669820245979186,0.0,0.39736272954578,0.3113567613841655,0.7128528108234197,0.0,0.8742857142857143,0.3016924208977189,0.4722077365017132,0.3919927117278111,0.7191742081447964,0.0,0.8427070868235607,0.6984839977540708,0.565091323180607,0.5137303615258771,0.07484500695593321,-0.06708825955457795,-0.3016924208977189,-0.09288358667889374
0,135,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_135.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0135.png,1,1,22069,1118,15655,0.35609264853977846,0.0,0.5757468246647272,0.8181497175141242,0.4374972976796575,0.4646321807262838,0.3944357190935607,0.0,0.6507936507936508,0.8414904330312185,0.4716799507296075,0.49742802794162316,0.4716126785092302,0.0,0.6118406242965408,0.8352093082079171,0.47966565275342204,0.48234997750148595,0.034182653049949996,0.0,-0.023340715517094268,-0.007985702023814545
0,140,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_140.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0140.png,1,0,33982,728,0,0.8323099757831419,0.41545893719806765,0.033003300330033,0.0,0.3201930533278106,0.1494874125093669,0.8216757798919055,0.3059418457648546,0.21353383458646616,,0.44705048674774206,0.2597378401756604,0.7625763681268686,0.630784708249497,0.0,,0.4644536921254552,0.3153923541247485,0.12685743341993144,-0.10951709143321303,,-0.017403205377713116
0,143,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_143.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0143.png,0,1,51744,0,25629,0.713024680237795,0.0,0.6330664844283901,0.7728865684451438,0.5297444332778323,0.4686510176245113,0.7803969501193179,0.0,0.6018147774737145,0.7741581460006219,0.5390924683984135,0.4586576411581122,0.6629601226993865,0.0,0.5851118407551816,0.754703367665362,0.5006938327799825,0.4466050694735146,0.009348035120581244,0.0,-0.0012715775554781317,0.03839863561843104
0,144,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_144.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0144.png,1,1,50325,4778,25132,0.6936715094804236,0.3046840799649788,0.69090729441988,0.8377912941521325,0.6317635445043537,0.6111275561789972,0.7613965543527976,0.22377158034528552,0.6925714285714286,0.8520436267489259,0.6324457975046094,0.5894622118885467,0.701468766589984,0.31326762699014404,0.6476561290179855,0.8140393604902384,0.619107970772088,0.5916543721661226,0.0006822530002557059,-0.0809124996196933,-0.014252332596793371,0.013337826732521374
0,145,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_145.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0145.png,1,1,62147,2851,14122,0.7347032487659282,0.245697896749522,0.7569847567341825,0.6443235050978231,0.595427351836864,0.5490020528605092,0.7925244561249818,0.1768214742224116,0.7786083577567754,0.6793621507643648,0.6068291097171334,0.5449306609145173,0.5489503629586031,0.3171398527865405,0.743010983437055,0.6509521432137508,0.5650133355989874,0.5703676598124487,0.011401757880269425,-0.0688764225271104,-0.03503864566654169,0.041815774118146076
0,152,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_152.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0152.png,1,1,39966,364,13117,0.7674391522068242,0.07122564935064934,0.6603189614409147,0.7538558106169297,0.5632098934038295,0.49513347380283124,0.8378766140602583,0.15598241147882436,0.6916303151371845,0.8015977563421578,0.6217717742546063,0.5497368276527222,0.764120427967156,0.0,0.6293582297490455,0.5084499972112221,0.4754821637318559,0.3792694089867559,0.05856188085077674,0.08475676212817501,-0.04774194572522805,0.14628961052275036
0,165,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_165.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0165.png,0,0,53678,0,0,0.8590300566039327,,,,0.8590300566039327,,0.873262904749635,,,,0.873262904749635,,0.8374281418590254,0.0,,,0.4187140709295127,0.0,0.014232848145702248,,,0.4545488338201223
0,166,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_166.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0166.png,0,0,61502,0,0,0.7828333668881283,,,,0.7828333668881283,,0.7885502482312676,,,,0.7885502482312676,,0.7713155752006514,,,,0.7713155752006514,,0.005716881343139302,,,0.01723467303061621
0,180,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_180.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0180.png,1,0,84345,5194,0,0.8681604751970469,0.7597458354799931,0.8035714285714286,,0.8104925797494896,0.7816586320257108,0.8706383798492547,0.7540692989524577,0.7855644146034411,,0.8034240311350512,0.7698168567779493,0.8358891201368761,0.5517241379310345,0.6958174904942965,,0.6944769161874024,0.6237708142126654,-0.007068548614438397,-0.005676536527535414,,0.10894711494764886
0,182,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_182.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0182.png,1,0,88769,2427,0,0.8792418482625689,0.7610579115367077,,,0.8201498798996383,0.7610579115367077,0.8752606195901691,0.7918367346938775,,,0.8335486771420233,0.7918367346938775,0.8631885156371905,0.626309067688378,,,0.7447487916627842,0.626309067688378,0.013398797242385019,0.030778823157169843,,0.08879988547923912
0,183,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_183.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0183.png,1,0,56346,1651,0,0.8424390947095286,0.3748873535596275,,,0.6086632241345781,0.3748873535596275,0.8390759964448126,0.25126320624712906,,,0.5451696013459708,0.25126320624712906,0.8294372717788211,0.5257648953301127,,,0.6776010835544669,0.5257648953301127,-0.06349362278860726,-0.12362414731249843,,-0.1324314822084961
0,184,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_184.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0184.png,1,0,57863,447,0,0.8209488658926861,0.3606148732862484,,,0.5907818695894673,0.3606148732862484,0.8230772241575013,0.29644670050761424,,,0.5597619623325578,0.29644670050761424,0.8097146076152241,0.43812375249500995,,,0.623919180055117,0.43812375249500995,-0.031019907256909507,-0.06416817277863418,,-0.06415721772255922
0,193,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_193.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0193.png,1,0,55851,1422,0,0.8425487184961937,0.7926380368098159,,,0.8175933776530049,0.7926380368098159,0.8482612153862553,0.8903272204243078,,,0.8692942179052816,0.8903272204243078,0.8205549986720471,0.8955223880597015,,,0.8580386933658743,0.8955223880597015,0.051700840252276725,0.09768918361449186,,0.011255524539407258
0,202,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_202.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0202.png,0,1,50194,0,29291,0.5600287562904386,0.0,0.596292329849699,0.6913742526008688,0.4619238346852516,0.4292221941501893,0.5612167300380229,0.0,0.6429172982988041,0.7472486935136797,0.48784568046262666,0.4633886639374946,0.17979610750695088,0.0,0.5609991369244047,0.6715589392819702,0.35308854592833144,0.41085269206879166,0.025921845777375052,0.0,-0.05587444091281091,0.13475713453429522
0,203,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_203.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0203.png,1,1,23980,16547,279,0.7947631882941856,0.7019245432640986,0.5323572474377746,0.0,0.5072612447490147,0.41142726356729103,0.7891847378534175,0.7327258340352758,0.5085972850678733,0.04040404040404041,0.5177279743401517,0.4272423865023965,0.5290206648697214,0.6597571672591294,0.43067345783814376,0.0,0.4048628224917486,0.3634768750324244,0.010466729591137036,0.030801290771177214,-0.04040404040404041,0.11286515184840312
0,208,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_208.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0208.png,0,1,19102,0,9656,0.33296288064014223,0.0,0.6794533403718693,0.7872013297319759,0.44990438768599683,0.48888489003461505,0.39719859929964985,0.0,0.6025711915952446,0.7406164650799844,0.4350965639937197,0.447729218891743,0.4963377854373115,0.0,0.7231326734815295,0.8270920643504124,0.5116406308173134,0.5167415792773139,-0.014807823692277122,0.0,0.04658486465199152,-0.07654406682359366
0,209,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_209.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0209.png,0,0,36901,0,0,0.8764875049583498,,,,0.8764875049583498,,0.8818697211616336,,,,0.8818697211616336,,0.8652023239221283,,,,0.8652023239221283,,0.0053822162032838294,,,0.016667397239505388
0,211,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_211.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0211.png,1,0,57116,3209,0,0.8137993562718165,0.4277253783724501,,,0.6207623673221333,0.4277253783724501,0.8297250068978202,0.3591390177191105,,,0.5944320123084654,0.3591390177191105,0.8091628099744422,0.7551397267019574,,,0.7821512683381998,0.7551397267019574,-0.026330355013667872,-0.06858636065333962,,-0.18771925602973438
0,219,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_219.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0219.png,0,1,62684,0,17047,0.8956893715037841,0.0,0.7968167421721525,0.7492518416206262,0.6104394888241407,0.5153561945975929,0.9045671438309475,,0.8033226671838133,0.7663806970509384,0.8247568360218999,0.7848516821173759,0.6299638989169675,0.0,0.8260303602713045,0.7930999966634413,0.5622735639629284,0.5397101189782486,0.2143173471977592,,-0.017128855430312173,0.2624832720589715
1,1,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_1.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0001.png,0,0,81336,0,0,0.8493481746566588,,,,0.8493481746566588,,0.8685269163253364,,,,0.8685269163253364,,0.8426361609573535,,,,0.8426361609573535,,0.019178741668677612,,,0.02589075536798291
1,4,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_4.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0004.png,0,0,72793,0,0,0.8531592655712402,0.0,,,0.4265796327856201,0.0,0.8677810193924833,0.0,,,0.43389050969624166,0.0,0.8614664834002961,0.0,,,0.43073324170014804,0.0,0.007310876910621544,0.0,,0.0031572679960936156
1,6,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_6.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0006.png,0,0,70851,0,0,0.8174342639841389,0.0,,,0.40871713199206944,0.0,0.8213581820334427,0.0,,,0.41067909101672134,0.0,0.8324317209608424,0.0,,,0.4162158604804212,0.0,0.0019619590246519047,0.0,,-0.005536769463699853
1,10,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_10.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0010.png,1,0,90429,4394,0,0.8932221668701312,0.7502289377289377,,,0.8217255522995345,0.7502289377289377,0.9038617838980099,0.7614739629302736,,,0.8326678734141417,0.7614739629302736,0.873696522957748,0.7632402114119297,,,0.8184683671848388,0.7632402114119297,0.010942321114607245,0.011245025201335856,,0.014199506229302883
1,15,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_15.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0015.png,0,0,110232,0,0,0.8512644048963206,,,,0.8512644048963206,,0.8542673436698838,,,,0.8542673436698838,,0.8245222092892277,,,,0.8245222092892277,,0.0030029387735631685,,,0.02974513438065607
1,19,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_19.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0019.png,0,0,90252,0,0,0.8258284560217625,,,,0.8258284560217625,,0.8309574917965216,,,,0.8309574917965216,,0.8210107541554917,,,,0.8210107541554917,,0.005129035774759094,,,0.009946737641029824
1,25,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_25.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0025.png,0,0,44282,0,0,0.8708351695653511,,,,0.8708351695653511,,0.8867058083455651,,,,0.8867058083455651,,0.8890147854389532,,,,0.8890147854389532,,0.015870638780213997,,,-0.002308977093388065
