class_id,class_name,image_level_percent
3,C3,3.35197448730468
3,C3,1.59187316894531
3,C3,1.11427307128906
3,C3,3.32221984863281
3,C3,5.483245849609371
3,C3,7.22885131835937
3,C3,3.64494323730468
3,C3,11.20986938476562
3,C3,4.1301727294921795
3,C3,4.14161682128906
3,C3,6.78634643554687
3,C3,19.982147216796868
3,C3,8.98704528808593
3,C3,15.237808227539059
3,C3,9.99107360839843
3,C3,1.72309875488281
3,C3,3.24745178222656
3,C3,8.55255126953125
3,C3,6.84547424316406
3,C3,5.1265716552734295
3,C3,4.29229736328125
3,C3,4.40826416015625
