nohup: ignoring input
================================================================================
Running Phase 2C Attention U-Net 120 | Fold 0
================================================================================
==========================================================================================
Phase 2C: Attention U-Net training for 120 epochs
==========================================================================================
Run name: phase2_attention_unet120_fullval_fold0_aug-full_base32_crop320
Device: cuda
Fold: 0
Epochs: 120
Batch size: 2
Crop size: 320
Train CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_0_train.csv
Val CSV: /home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/splits/fold_0_val.csv
Checkpoint selection:
  score = 0.60 * minority_dice + 0.30 * mean_dice + 0.10 * weighted_kappa
Class weights:
  C0: 0.2500
  C1: 0.4638
  C2: 1.6026
  C3: 1.2130
  C4: 1.4969
Epoch 001/120 | loss=2.1714 | val_loss=1.8899 | mean_dice=0.4577 | minority_dice=0.3988 | dice_c2=0.1790 | dice_c4=0.4550 | kappa=0.9374 | ord_mae=0.0984 | score=0.4703 | time=8.1s
Epoch 093/120 | loss=0.9951 | val_loss=1.0240 | mean_dice=0.6851 | minority_dice=0.6315 | dice_c2=0.4897 | dice_c4=0.7573 | kappa=0.9663 | ord_mae=0.0662 | score=0.6811 | time=5.6s
Epoch 094/120 | loss=0.9894 | val_loss=1.0577 | mean_dice=0.6407 | minority_dice=0.5719 | dice_c2=0.5090 | dice_c4=0.5673 | kappa=0.9539 | ord_mae=0.0823 | score=0.6307 | time=4.8s
Epoch 095/120 | loss=0.9920 | val_loss=1.2577 | mean_dice=0.4609 | minority_dice=0.3345 | dice_c2=0.4110 | dice_c4=0.0968 | kappa=0.9186 | ord_mae=0.1301 | score=0.4308 | time=5.3s
Epoch 096/120 | loss=1.0157 | val_loss=1.0319 | mean_dice=0.6834 | minority_dice=0.6291 | dice_c2=0.4808 | dice_c4=0.7464 | kappa=0.9654 | ord_mae=0.0646 | score=0.6790 | time=5.6s
Epoch 097/120 | loss=0.9932 | val_loss=1.0670 | mean_dice=0.6792 | minority_dice=0.6228 | dice_c2=0.4469 | dice_c4=0.7660 | kappa=0.9629 | ord_mae=0.0681 | score=0.6737 | time=6.2s
Epoch 098/120 | loss=0.9839 | val_loss=1.0131 | mean_dice=0.6950 | minority_dice=0.6436 | dice_c2=0.5394 | dice_c4=0.7258 | kappa=0.9661 | ord_mae=0.0633 | score=0.6912 | time=6.3s
Epoch 099/120 | loss=1.0087 | val_loss=1.0894 | mean_dice=0.6470 | minority_dice=0.5826 | dice_c2=0.4066 | dice_c4=0.7144 | kappa=0.9566 | ord_mae=0.0776 | score=0.6393 | time=5.7s
Epoch 100/120 | loss=0.9804 | val_loss=1.1430 | mean_dice=0.6156 | minority_dice=0.5426 | dice_c2=0.4073 | dice_c4=0.6043 | kappa=0.9468 | ord_mae=0.0872 | score=0.6049 | time=4.9s
Epoch 101/120 | loss=0.9807 | val_loss=1.0215 | mean_dice=0.6841 | minority_dice=0.6315 | dice_c2=0.5280 | dice_c4=0.7224 | kappa=0.9638 | ord_mae=0.0663 | score=0.6805 | time=5.0s
Epoch 102/120 | loss=0.9824 | val_loss=1.0180 | mean_dice=0.6886 | minority_dice=0.6350 | dice_c2=0.5258 | dice_c4=0.7191 | kappa=0.9664 | ord_mae=0.0630 | score=0.6842 | time=5.7s
Epoch 103/120 | loss=0.9849 | val_loss=1.0367 | mean_dice=0.6795 | minority_dice=0.6246 | dice_c2=0.5113 | dice_c4=0.7017 | kappa=0.9647 | ord_mae=0.0647 | score=0.6751 | time=5.6s
Epoch 104/120 | loss=0.9891 | val_loss=1.1060 | mean_dice=0.6377 | minority_dice=0.5716 | dice_c2=0.3888 | dice_c4=0.7649 | kappa=0.9422 | ord_mae=0.0959 | score=0.6285 | time=4.2s
Epoch 105/120 | loss=0.9797 | val_loss=1.0756 | mean_dice=0.6537 | minority_dice=0.5934 | dice_c2=0.4867 | dice_c4=0.6743 | kappa=0.9612 | ord_mae=0.0689 | score=0.6483 | time=5.6s
